locus_tag	ftype	length_bp	gene	EC_number	COG	product
GECPLDIP_00375	CDS	600	recR		COG0353	Recombination protein RecR
GECPLDIP_00376	CDS	351		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
GECPLDIP_00377	CDS	912	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
GECPLDIP_00378	CDS	1137	yisK		COG0179	putative protein YisK
GECPLDIP_00379	CDS	2058	qgdA	1.1.9.1		Quinohemoprotein alcohol dehydrogenase ADH-IIG
GECPLDIP_00380	CDS	570				hypothetical protein
GECPLDIP_00381	CDS	1875	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
GECPLDIP_00382	CDS	879				hypothetical protein
GECPLDIP_00383	CDS	519				hypothetical protein
GECPLDIP_00384	CDS	984				hypothetical protein
GECPLDIP_00385	CDS	1257			COG1680	putative protein
GECPLDIP_00386	CDS	891	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
GECPLDIP_00387	CDS	1122	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
GECPLDIP_00388	CDS	1449	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
GECPLDIP_00389	CDS	498				hypothetical protein
GECPLDIP_00390	CDS	195				hypothetical protein
GECPLDIP_00391	CDS	123				hypothetical protein
GECPLDIP_00392	CDS	483				hypothetical protein
GECPLDIP_00393	CDS	1290				hypothetical protein
GECPLDIP_00394	CDS	2235				hypothetical protein
GECPLDIP_00395	CDS	753				hypothetical protein
GECPLDIP_00396	CDS	1356	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
GECPLDIP_00397	CDS	1530	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
GECPLDIP_00398	CDS	390				hypothetical protein
GECPLDIP_00399	CDS	288				hypothetical protein
GECPLDIP_00400	CDS	2055	cntO			Metal-pseudopaline receptor CntO
GECPLDIP_00401	CDS	687				hypothetical protein
GECPLDIP_00402	CDS	378				hypothetical protein
GECPLDIP_00403	CDS	1008	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
GECPLDIP_00404	CDS	837	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
GECPLDIP_00405	CDS	1347	garB	1.8.1.16		Glutathione amide reductase
GECPLDIP_00406	CDS	2025	prlC	3.4.24.70	COG0339	Oligopeptidase A
GECPLDIP_00407	CDS	768	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
GECPLDIP_00408	CDS	1104				hypothetical protein
GECPLDIP_00409	CDS	531				hypothetical protein
GECPLDIP_00410	CDS	654	ndhM	1.17.1.5		Nicotinate dehydrogenase medium molybdopterin subunit
GECPLDIP_00411	CDS	453	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
GECPLDIP_00412	CDS	1749	nfdA_2	3.5.1.91		N-substituted formamide deformylase
GECPLDIP_00413	CDS	273				hypothetical protein
GECPLDIP_00414	CDS	219				hypothetical protein
GECPLDIP_00415	CDS	123				hypothetical protein
GECPLDIP_00416	CDS	270				hypothetical protein
GECPLDIP_00417	CDS	156	rpmG		COG0267	50S ribosomal protein L33
GECPLDIP_00418	CDS	237	rpmB		COG0227	50S ribosomal protein L28
GECPLDIP_00419	CDS	675				hypothetical protein
GECPLDIP_00420	CDS	237				hypothetical protein
GECPLDIP_00421	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
GECPLDIP_00422	CDS	534				hypothetical protein
GECPLDIP_00423	CDS	990	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
GECPLDIP_00424	CDS	1404	glnG		COG2204	DNA-binding transcriptional regulator NtrC
GECPLDIP_00425	CDS	486	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
GECPLDIP_00426	CDS	285				hypothetical protein
GECPLDIP_00427	CDS	1869	sppA	3.4.21.-	COG0616	Protease 4
GECPLDIP_00428	CDS	387				hypothetical protein
GECPLDIP_00429	CDS	1794	sglT			Sodium/glucose cotransporter
GECPLDIP_00430	CDS	603				hypothetical protein
GECPLDIP_00431	CDS	1071	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
GECPLDIP_00432	CDS	579	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
GECPLDIP_00433	CDS	1029	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
GECPLDIP_00434	CDS	801	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
GECPLDIP_00435	CDS	585	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
GECPLDIP_00436	CDS	1257	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
GECPLDIP_00437	CDS	768	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
GECPLDIP_00438	CDS	822	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
GECPLDIP_00439	CDS	1371	spuC	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
GECPLDIP_00440	CDS	189				hypothetical protein
GECPLDIP_00441	CDS	1485	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
GECPLDIP_00442	CDS	501	lcdH	1.1.1.108		L-carnitine dehydrogenase
GECPLDIP_00443	CDS	684				hypothetical protein
GECPLDIP_00444	CDS	468				hypothetical protein
GECPLDIP_00445	CDS	1434	rho	3.6.4.-	COG1158	Transcription termination factor Rho
GECPLDIP_00446	CDS	327	trxA		COG0526	Thioredoxin 1
GECPLDIP_00447	CDS	651				hypothetical protein
GECPLDIP_00448	CDS	372				hypothetical protein
GECPLDIP_00449	CDS	2295				hypothetical protein
GECPLDIP_00450	CDS	396				hypothetical protein
GECPLDIP_00451	CDS	777				hypothetical protein
GECPLDIP_00452	CDS	1950				hypothetical protein
GECPLDIP_00453	CDS	840	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
GECPLDIP_00454	CDS	939				hypothetical protein
GECPLDIP_00455	CDS	357				hypothetical protein
GECPLDIP_00456	CDS	258				hypothetical protein
GECPLDIP_00457	CDS	336				hypothetical protein
GECPLDIP_00458	CDS	255				hypothetical protein
GECPLDIP_00459	CDS	729	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
GECPLDIP_00460	CDS	483	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
GECPLDIP_00461	CDS	900	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
GECPLDIP_00462	CDS	309				hypothetical protein
GECPLDIP_00463	CDS	273				hypothetical protein
GECPLDIP_00464	CDS	354				hypothetical protein
GECPLDIP_00465	CDS	636				hypothetical protein
GECPLDIP_00466	CDS	1203	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
GECPLDIP_00467	CDS	774	nagR_1		COG2188	HTH-type transcriptional repressor NagR
GECPLDIP_00468	CDS	186				hypothetical protein
GECPLDIP_00469	CDS	858				hypothetical protein
GECPLDIP_00470	CDS	1341	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
GECPLDIP_00471	CDS	462	ssb			Single-stranded DNA-binding protein
GECPLDIP_00472	CDS	960	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
GECPLDIP_00473	CDS	486				hypothetical protein
GECPLDIP_00474	CDS	468				hypothetical protein
GECPLDIP_00475	CDS	513				hypothetical protein
GECPLDIP_00476	CDS	255	ibaG		COG5007	Acid stress protein IbaG
GECPLDIP_00477	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
GECPLDIP_00478	CDS	981	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
GECPLDIP_00479	CDS	198				hypothetical protein
GECPLDIP_00480	CDS	522				hypothetical protein
GECPLDIP_00481	CDS	225				hypothetical protein
GECPLDIP_00482	CDS	477				hypothetical protein
GECPLDIP_00483	CDS	384				hypothetical protein
GECPLDIP_00484	CDS	414				hypothetical protein
GECPLDIP_00485	CDS	762				hypothetical protein
GECPLDIP_00486	CDS	1230				hypothetical protein
GECPLDIP_00487	CDS	1059				hypothetical protein
GECPLDIP_00488	CDS	993	lsrB			Autoinducer 2-binding protein LsrB
GECPLDIP_00489	CDS	1485	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
GECPLDIP_00490	CDS	288				hypothetical protein
GECPLDIP_00491	CDS	375				hypothetical protein
GECPLDIP_00492	CDS	480				hypothetical protein
GECPLDIP_00493	CDS	525	aauA	1.4.9.2		Aralkylamine dehydrogenase light chain
GECPLDIP_00494	CDS	1137	aauB	1.4.9.2		Aralkylamine dehydrogenase heavy chain
GECPLDIP_00495	CDS	915	feaB	1.2.1.39	COG1012	Phenylacetaldehyde dehydrogenase
GECPLDIP_00496	CDS	876			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
GECPLDIP_00497	CDS	1134				hypothetical protein
GECPLDIP_00498	CDS	1374	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
GECPLDIP_00499	CDS	765				hypothetical protein
GECPLDIP_00500	CDS	1284	ade	3.5.4.2		Adenine deaminase
GECPLDIP_00501	CDS	927	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
GECPLDIP_00502	CDS	582	parB		COG1475	putative chromosome-partitioning protein ParB
GECPLDIP_00503	CDS	387				hypothetical protein
GECPLDIP_00504	CDS	846	atpB		COG0356	ATP synthase subunit a
GECPLDIP_00505	CDS	270	atpH_1			ATP synthase subunit c
GECPLDIP_00506	CDS	471	atpF		COG0711	ATP synthase subunit b
GECPLDIP_00507	CDS	564	atpH_2		COG0712	ATP synthase subunit delta
GECPLDIP_00508	CDS	1542	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
GECPLDIP_00509	CDS	873	atpG		COG0224	ATP synthase gamma chain
GECPLDIP_00510	CDS	1380	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
GECPLDIP_00511	CDS	417	atpC		COG0355	ATP synthase epsilon chain
GECPLDIP_00512	CDS	1536				hypothetical protein
GECPLDIP_00513	CDS	1200				hypothetical protein
GECPLDIP_00514	CDS	1920	cocE_2	3.1.1.84		Cocaine esterase
GECPLDIP_00515	CDS	414				hypothetical protein
GECPLDIP_00516	CDS	1899	htpX	3.4.24.-		Protease HtpX
GECPLDIP_00517	CDS	591	lemA		COG1704	Protein LemA
GECPLDIP_00518	CDS	276				hypothetical protein
GECPLDIP_00519	CDS	291	nusB			Transcription antitermination protein NusB
GECPLDIP_00520	CDS	954	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
GECPLDIP_00521	CDS	492	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
GECPLDIP_00522	CDS	1305	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
GECPLDIP_00523	CDS	1809				hypothetical protein
GECPLDIP_00524	CDS	1077	lplT			Lysophospholipid transporter LplT
GECPLDIP_00525	CDS	1533	Hnr	1.3.7.1		6-hydroxynicotinate reductase
GECPLDIP_00526	CDS	237				hypothetical protein
GECPLDIP_00527	CDS	711				hypothetical protein
GECPLDIP_00528	CDS	312				hypothetical protein
GECPLDIP_00529	CDS	1089				hypothetical protein
GECPLDIP_00530	CDS	426	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
GECPLDIP_00531	CDS	111				hypothetical protein
GECPLDIP_00532	CDS	99				hypothetical protein
GECPLDIP_00533	CDS	387				hypothetical protein
GECPLDIP_00534	CDS	1611	atsA	3.1.6.1	COG3119	Arylsulfatase
GECPLDIP_00535	CDS	1200	Ena	3.5.2.18		Enamidase
GECPLDIP_00536	CDS	585				hypothetical protein
GECPLDIP_00537	CDS	582				hypothetical protein
GECPLDIP_00538	CDS	1791	pvaA	1.1.2.6		Polyvinylalcohol dehydrogenase
GECPLDIP_00539	CDS	1038	ltaA	4.1.2.49		L-allo-threonine aldolase
GECPLDIP_00540	CDS	249				hypothetical protein
GECPLDIP_00541	CDS	189				hypothetical protein
GECPLDIP_00542	CDS	453	rnhA	3.1.26.4	COG0328	Ribonuclease HI
GECPLDIP_00543	CDS	783				hypothetical protein
GECPLDIP_00544	CDS	1638				hypothetical protein
GECPLDIP_00545	CDS	354	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
GECPLDIP_00546	CDS	1458	tolC			Outer membrane protein TolC
GECPLDIP_00547	CDS	624	pcm	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
GECPLDIP_00548	CDS	261				hypothetical protein
GECPLDIP_00549	CDS	1998	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
GECPLDIP_00550	CDS	1551			COG1292	Glycine betaine/proline/choline transporter
GECPLDIP_00551	CDS	537	ycaD			putative MFS-type transporter YcaD
GECPLDIP_00552	CDS	648	cprA	3.8.1.-		3-chloro-4-hydroxyphenylacetate reductive dehalogenase
GECPLDIP_00553	CDS	1368				hypothetical protein
GECPLDIP_00554	CDS	2721				hypothetical protein
GECPLDIP_00555	CDS	1200	bkdB	2.3.1.168	COG0508	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
GECPLDIP_00556	CDS	579	bkdA2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
GECPLDIP_00557	CDS	2448				hypothetical protein
GECPLDIP_00558	CDS	1566	ethA	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
GECPLDIP_00559	CDS	267	ybiI		COG1734	putative protein YbiI
GECPLDIP_00560	CDS	495				hypothetical protein
GECPLDIP_00561	CDS	600	nicF_1	3.5.1.107	COG1335	Maleamate amidohydrolase
GECPLDIP_00562	CDS	90				hypothetical protein
GECPLDIP_00563	CDS	708	dnaG	2.7.7.-	COG0358	DNA primase
GECPLDIP_00564	CDS	1830	rpoD		COG0568	RNA polymerase sigma factor RpoD
GECPLDIP_00565	CDS	906	mreC		COG1792	Cell shape-determining protein MreC
GECPLDIP_00566	CDS	486	mreD		COG2891	Rod shape-determining protein MreD
GECPLDIP_00567	CDS	1896	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
GECPLDIP_00568	CDS	216				hypothetical protein
GECPLDIP_00569	CDS	564				hypothetical protein
GECPLDIP_00570	CDS	969				hypothetical protein
GECPLDIP_00571	CDS	294				hypothetical protein
GECPLDIP_00572	CDS	471				hypothetical protein
GECPLDIP_00573	CDS	567				hypothetical protein
GECPLDIP_00574	CDS	1041	aspC_1	2.6.1.1	COG1448	Aspartate aminotransferase
GECPLDIP_00575	CDS	618	pal_1			Peptidoglycan-associated lipoprotein
GECPLDIP_00576	CDS	342		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
GECPLDIP_00577	CDS	972	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
GECPLDIP_00578	CDS	243				hypothetical protein
GECPLDIP_00579	CDS	1245				hypothetical protein
GECPLDIP_00580	CDS	876				hypothetical protein
GECPLDIP_00581	CDS	162				hypothetical protein
GECPLDIP_00582	CDS	669	modB		COG4149	Molybdenum transport system permease protein ModB
GECPLDIP_00583	CDS	1107	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GECPLDIP_00584	CDS	507				hypothetical protein
GECPLDIP_00585	CDS	177				hypothetical protein
GECPLDIP_00586	CDS	957				hypothetical protein
GECPLDIP_00587	CDS	198				hypothetical protein
GECPLDIP_00588	CDS	1137				hypothetical protein
GECPLDIP_00589	CDS	924	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
GECPLDIP_00590	CDS	588	resA			Thiol-disulfide oxidoreductase ResA
GECPLDIP_00591	CDS	447	aroQ1	4.2.1.10	COG0757	3-dehydroquinate dehydratase 1
GECPLDIP_00592	CDS	483	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
GECPLDIP_00593	CDS	126				hypothetical protein
GECPLDIP_00594	CDS	261				hypothetical protein
GECPLDIP_00595	CDS	1215	epsF		COG1459	Type II secretion system protein F
GECPLDIP_00596	CDS	1212	epsE		COG2804	Type II secretion system protein E
GECPLDIP_00597	CDS	552	mtgB_1	2.1.1.-	COG5598	Glycine betaine methyltransferase
GECPLDIP_00598	CDS	1530	mtgB_2	2.1.1.-	COG5598	Glycine betaine methyltransferase
GECPLDIP_00599	CDS	570				hypothetical protein
GECPLDIP_00600	CDS	930	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
GECPLDIP_00601	CDS	147				hypothetical protein
GECPLDIP_00602	CDS	1494				hypothetical protein
GECPLDIP_00603	CDS	201				hypothetical protein
GECPLDIP_00604	CDS	495				hypothetical protein
GECPLDIP_00605	CDS	573		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
GECPLDIP_00606	CDS	561				hypothetical protein
GECPLDIP_00607	CDS	630				hypothetical protein
GECPLDIP_00608	CDS	981	RBKS	2.7.1.15		Ribokinase
GECPLDIP_00609	CDS	648				hypothetical protein
GECPLDIP_00610	CDS	663				hypothetical protein
GECPLDIP_00611	CDS	657				hypothetical protein
GECPLDIP_00612	CDS	489	blc		COG3040	Outer membrane lipoprotein Blc
GECPLDIP_00613	CDS	219				hypothetical protein
GECPLDIP_00614	CDS	870				hypothetical protein
GECPLDIP_00615	CDS	1866	cnrA			Nickel and cobalt resistance protein CnrA
GECPLDIP_00616	CDS	627				hypothetical protein
GECPLDIP_00617	CDS	540	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
GECPLDIP_00618	CDS	414				hypothetical protein
GECPLDIP_00619	CDS	888	polA_2	2.7.7.7	COG0258	DNA polymerase I
GECPLDIP_00620	CDS	870		2.7.1.-		putative ketoamine kinase
GECPLDIP_00621	CDS	759				hypothetical protein
GECPLDIP_00622	CDS	1062	hemH	4.99.1.1	COG0276	Ferrochelatase
GECPLDIP_00623	CDS	666				hypothetical protein
GECPLDIP_00624	CDS	246				hypothetical protein
GECPLDIP_00625	CDS	1239	sstT		COG3633	Serine/threonine transporter SstT
GECPLDIP_00626	CDS	1311	ggt_2	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
GECPLDIP_00627	CDS	780	pilT_1		COG2805	Twitching mobility protein
GECPLDIP_00628	CDS	1059	pilT_2		COG2805	Twitching mobility protein
GECPLDIP_00629	CDS	96				hypothetical protein
GECPLDIP_00630	CDS	729				hypothetical protein
GECPLDIP_00631	CDS	1023				hypothetical protein
GECPLDIP_00632	CDS	1353				hypothetical protein
GECPLDIP_00633	CDS	1047		1.18.1.2		Ferredoxin--NADP reductase
GECPLDIP_00634	CDS	996	cdhR		COG4977	HTH-type transcriptional regulator CdhR
GECPLDIP_00635	CDS	588				hypothetical protein
GECPLDIP_00636	CDS	2979	soxA	1.5.3.1		Sarcosine oxidase subunit alpha
GECPLDIP_00637	CDS	273	soxD	1.5.3.1		Sarcosine oxidase subunit delta
GECPLDIP_00638	CDS	1248	soxB	1.5.3.1		Sarcosine oxidase subunit beta
GECPLDIP_00639	CDS	429				hypothetical protein
GECPLDIP_00640	CDS	2472	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
GECPLDIP_00641	CDS	726				hypothetical protein
GECPLDIP_00642	CDS	852				hypothetical protein
GECPLDIP_00643	CDS	414				hypothetical protein
GECPLDIP_00644	CDS	147				hypothetical protein
GECPLDIP_00645	CDS	831	corC		COG4535	Magnesium and cobalt efflux protein CorC
GECPLDIP_00646	CDS	1437	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
GECPLDIP_00647	CDS	393				hypothetical protein
GECPLDIP_00648	CDS	690	rnc	3.1.26.3	COG0571	Ribonuclease 3
GECPLDIP_00649	CDS	900	era		COG1159	GTPase Era
GECPLDIP_00650	CDS	1617			COG1233	putative protein
GECPLDIP_00651	CDS	630	betI		COG1309	HTH-type transcriptional regulator BetI
GECPLDIP_00652	CDS	1224		1.14.13.239		Carnitine monooxygenase oxygenase subunit
GECPLDIP_00653	CDS	1176	galK	2.7.1.6	COG0153	Galactokinase
GECPLDIP_00654	CDS	1014	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
GECPLDIP_00655	CDS	1263	cefD	5.1.1.17	COG0520	Isopenicillin N epimerase
GECPLDIP_00656	CDS	159				hypothetical protein
GECPLDIP_00657	CDS	1197	gcvT_2	2.1.2.10	COG0404	Aminomethyltransferase
GECPLDIP_00658	CDS	258				hypothetical protein
GECPLDIP_00659	CDS	960				hypothetical protein
GECPLDIP_00660	CDS	843	xynR		COG1414	HTH-type transcriptional regulator XynR
GECPLDIP_00661	CDS	984				hypothetical protein
GECPLDIP_00662	CDS	684	ettA		COG0488	Energy-dependent translational throttle protein EttA
GECPLDIP_00663	CDS	693				hypothetical protein
GECPLDIP_00664	CDS	1737				hypothetical protein
GECPLDIP_00665	CDS	978	mdh	1.1.1.37	COG0039	Malate dehydrogenase
GECPLDIP_00666	CDS	564				hypothetical protein
GECPLDIP_00667	CDS	639				hypothetical protein
GECPLDIP_00668	CDS	282				hypothetical protein
GECPLDIP_00669	CDS	1179	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GECPLDIP_00670	CDS	1323	dinF		COG0534	DNA damage-inducible protein F
GECPLDIP_00671	CDS	1164	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
GECPLDIP_00672	CDS	1089	degS	3.4.21.107	COG0265	Serine endoprotease DegS
GECPLDIP_00673	CDS	594	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
GECPLDIP_00674	CDS	552				hypothetical protein
GECPLDIP_00675	CDS	570				hypothetical protein
GECPLDIP_00676	CDS	900	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
GECPLDIP_00677	CDS	720				hypothetical protein
GECPLDIP_00678	CDS	732	bioC	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
GECPLDIP_00679	CDS	471				hypothetical protein
GECPLDIP_00680	CDS	918	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
GECPLDIP_00681	CDS	1380	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
GECPLDIP_00682	CDS	486	bla	3.5.2.6		Beta-lactamase OXA-10
GECPLDIP_00683	CDS	651	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
GECPLDIP_00684	CDS	489				hypothetical protein
GECPLDIP_00685	CDS	888	adeQ		COG2252	Adenine permease AdeQ
GECPLDIP_00686	CDS	213				hypothetical protein
GECPLDIP_00687	CDS	1815				hypothetical protein
GECPLDIP_00688	CDS	267				hypothetical protein
GECPLDIP_00689	CDS	303				hypothetical protein
GECPLDIP_00690	CDS	477	smg			Protein Smg
GECPLDIP_00691	CDS	930				hypothetical protein
GECPLDIP_00692	CDS	981				hypothetical protein
GECPLDIP_00693	CDS	516				hypothetical protein
GECPLDIP_00694	CDS	1266	mepA		COG0534	Multidrug export protein MepA
GECPLDIP_00695	CDS	849	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
GECPLDIP_00696	CDS	528				hypothetical protein
GECPLDIP_00697	CDS	2187	sctC			Type 3 secretion system secretin
GECPLDIP_00698	CDS	510	aroK	2.7.1.71	COG0703	Shikimate kinase 1
GECPLDIP_00699	CDS	270				hypothetical protein
GECPLDIP_00700	CDS	252				hypothetical protein
GECPLDIP_00701	CDS	255				hypothetical protein
GECPLDIP_00702	CDS	615				hypothetical protein
GECPLDIP_00703	CDS	654	murU	2.7.7.99	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
GECPLDIP_00704	CDS	633	lipB	2.3.1.181	COG0321	Octanoyltransferase
GECPLDIP_00705	CDS	273				hypothetical protein
GECPLDIP_00706	CDS	1122	dacC_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
GECPLDIP_00707	CDS	522				hypothetical protein
GECPLDIP_00708	CDS	363				hypothetical protein
GECPLDIP_00709	CDS	324	yajC		COG1862	Sec translocon accessory complex subunit YajC
GECPLDIP_00710	CDS	1119	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
GECPLDIP_00711	CDS	600	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
GECPLDIP_00712	CDS	678				hypothetical protein
GECPLDIP_00713	CDS	522				hypothetical protein
GECPLDIP_00714	CDS	1701	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
GECPLDIP_00715	CDS	2064	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
GECPLDIP_00716	CDS	1044				hypothetical protein
GECPLDIP_00717	CDS	177				hypothetical protein
GECPLDIP_00718	CDS	495				hypothetical protein
GECPLDIP_00719	CDS	1035				hypothetical protein
GECPLDIP_00720	CDS	1824				hypothetical protein
GECPLDIP_00721	CDS	1092	gcvT_3	2.1.2.10	COG0404	Aminomethyltransferase
GECPLDIP_00722	CDS	387	gcvH		COG0509	Glycine cleavage system H protein
GECPLDIP_00723	CDS	1338	gcvPA	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating) subunit 1
GECPLDIP_00724	CDS	531	tpx	1.11.1.15	COG2077	Thiol peroxidase
GECPLDIP_00725	CDS	366	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
GECPLDIP_00726	CDS	1395	rpoN		COG1508	RNA polymerase sigma-54 factor
GECPLDIP_00727	CDS	321	hpf		COG1544	Ribosome hibernation promoting factor
GECPLDIP_00728	CDS	492	ptsN		COG1762	Nitrogen regulatory protein
GECPLDIP_00729	CDS	318				hypothetical protein
GECPLDIP_00730	CDS	339				hypothetical protein
GECPLDIP_00731	CDS	957	vldW_1	1.14.11.52		Validamycin A dioxygenase
GECPLDIP_00732	CDS	192				hypothetical protein
GECPLDIP_00733	CDS	186				hypothetical protein
GECPLDIP_00734	CDS	300				hypothetical protein
GECPLDIP_00735	CDS	975	yceI_1			Protein YceI
GECPLDIP_00736	CDS	660	yceI_2			Protein YceI
GECPLDIP_00737	CDS	315				hypothetical protein
GECPLDIP_00738	CDS	2442				hypothetical protein
GECPLDIP_00739	CDS	876				hypothetical protein
GECPLDIP_00740	CDS	279				hypothetical protein
GECPLDIP_00741	CDS	786	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
GECPLDIP_00742	CDS	663	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
GECPLDIP_00743	CDS	1977	tolB_1			Tol-Pal system protein TolB
GECPLDIP_00744	CDS	1368				hypothetical protein
GECPLDIP_00745	CDS	576				hypothetical protein
GECPLDIP_00746	CDS	585				hypothetical protein
GECPLDIP_00747	CDS	990				hypothetical protein
GECPLDIP_00748	CDS	1062				hypothetical protein
GECPLDIP_00749	CDS	1368				hypothetical protein
GECPLDIP_00750	CDS	621				hypothetical protein
GECPLDIP_00751	CDS	813	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GECPLDIP_00752	CDS	2664				hypothetical protein
GECPLDIP_00753	CDS	234				hypothetical protein
GECPLDIP_00754	CDS	303				hypothetical protein
GECPLDIP_00755	CDS	837				hypothetical protein
GECPLDIP_00756	CDS	393	rplQ		COG0203	50S ribosomal protein L17
GECPLDIP_00757	CDS	1002	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
GECPLDIP_00758	CDS	513	tatC		COG0805	Sec-independent protein translocase protein TatC
GECPLDIP_00759	CDS	1521	opuE		COG0591	Osmoregulated proline transporter OpuE
