locus_tag	ftype	length_bp	gene	EC_number	COG	product
FNDHEEML_00366	CDS	615	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
FNDHEEML_00367	CDS	924	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
FNDHEEML_00368	CDS	1386	putP_1		COG0591	High-affinity proline transporter PutP
FNDHEEML_00369	CDS	741	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
FNDHEEML_00370	CDS	1053	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
FNDHEEML_00371	CDS	1023				hypothetical protein
FNDHEEML_00372	CDS	1257				hypothetical protein
FNDHEEML_00373	CDS	777				hypothetical protein
FNDHEEML_00374	CDS	1125				hypothetical protein
FNDHEEML_00375	CDS	837	bioP		COG0697	Biotin transporter
FNDHEEML_00376	CDS	2187				hypothetical protein
FNDHEEML_00377	CDS	279		4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
FNDHEEML_00378	CDS	1296	mepA			Multidrug export protein MepA
FNDHEEML_00379	CDS	3303				hypothetical protein
FNDHEEML_00380	CDS	291	groS		COG0234	10 kDa chaperonin
FNDHEEML_00381	CDS	1635	groL		COG0459	60 kDa chaperonin
FNDHEEML_00382	CDS	156				hypothetical protein
FNDHEEML_00383	CDS	417	infC		COG0290	Translation initiation factor IF-3
FNDHEEML_00384	CDS	195	rpmI		COG0291	50S ribosomal protein L35
FNDHEEML_00385	CDS	348	rplT		COG0292	50S ribosomal protein L20
FNDHEEML_00386	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
FNDHEEML_00387	CDS	384				hypothetical protein
FNDHEEML_00388	CDS	852	atpG		COG0224	ATP synthase gamma chain
FNDHEEML_00389	CDS	1524	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
FNDHEEML_00390	CDS	540	atpH_1			ATP synthase subunit delta
FNDHEEML_00391	CDS	501	atpF			ATP synthase subunit b
FNDHEEML_00392	CDS	219	atpH_2			ATP synthase subunit c
FNDHEEML_00393	CDS	930	atpB			ATP synthase subunit a
FNDHEEML_00394	CDS	351				hypothetical protein
FNDHEEML_00395	CDS	294				hypothetical protein
FNDHEEML_00396	CDS	417				hypothetical protein
FNDHEEML_00397	CDS	633				hypothetical protein
FNDHEEML_00398	CDS	864	spo0J		COG1475	Stage 0 sporulation protein J
FNDHEEML_00399	CDS	765	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
FNDHEEML_00400	CDS	1089				hypothetical protein
FNDHEEML_00401	CDS	162				hypothetical protein
FNDHEEML_00402	CDS	363	fdx4		COG3411	Ferredoxin, 2Fe-2S
FNDHEEML_00403	CDS	591				hypothetical protein
FNDHEEML_00404	CDS	708	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
FNDHEEML_00405	CDS	345		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
FNDHEEML_00406	CDS	3531	smc		COG1196	Chromosome partition protein Smc
FNDHEEML_00407	CDS	480				hypothetical protein
FNDHEEML_00408	CDS	489				hypothetical protein
FNDHEEML_00409	CDS	1803	lepA	3.6.5.-	COG0481	Elongation factor 4
FNDHEEML_00410	CDS	777				hypothetical protein
FNDHEEML_00411	CDS	864				hypothetical protein
FNDHEEML_00412	CDS	846	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
FNDHEEML_00413	CDS	756				hypothetical protein
FNDHEEML_00414	CDS	195				hypothetical protein
FNDHEEML_00415	CDS	1677	uvrC		COG0322	UvrABC system protein C
FNDHEEML_00416	CDS	2925				TonB-dependent receptor P26
FNDHEEML_00417	CDS	1236				hypothetical protein
FNDHEEML_00418	CDS	417				hypothetical protein
FNDHEEML_00419	CDS	1029	splB	4.1.99.14	COG1533	Spore photoproduct lyase
FNDHEEML_00420	CDS	3099				hypothetical protein
FNDHEEML_00421	CDS	384		2.7.7.-		A-adding tRNA nucleotidyltransferase
FNDHEEML_00422	CDS	372	ytfJ		COG3874	putative spore protein YtfJ
FNDHEEML_00423	CDS	573				hypothetical protein
FNDHEEML_00424	CDS	870				hypothetical protein
FNDHEEML_00425	CDS	1827				hypothetical protein
FNDHEEML_00426	CDS	1110				hypothetical protein
FNDHEEML_00427	CDS	198				hypothetical protein
FNDHEEML_00428	CDS	909	yedA			putative inner membrane transporter YedA
FNDHEEML_00429	CDS	1473	panF		COG4145	Sodium/pantothenate symporter
FNDHEEML_00430	CDS	1284				hypothetical protein
FNDHEEML_00431	CDS	1878				hypothetical protein
FNDHEEML_00432	CDS	165				hypothetical protein
FNDHEEML_00433	CDS	1323				hypothetical protein
FNDHEEML_00434	CDS	147				hypothetical protein
FNDHEEML_00435	CDS	804	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FNDHEEML_00436	CDS	1272				hypothetical protein
FNDHEEML_00437	CDS	2991				hypothetical protein
FNDHEEML_00438	CDS	180				hypothetical protein
FNDHEEML_00439	CDS	750	obg	3.6.5.-		GTPase Obg
FNDHEEML_00440	CDS	1095				hypothetical protein
FNDHEEML_00441	tRNA	90				tRNA-Ser(gct)
FNDHEEML_00442	CDS	1410	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
FNDHEEML_00443	CDS	1041		3.5.1.93		Glutaryl-7-aminocephalosporanic-acid acylase
FNDHEEML_00444	CDS	954				hypothetical protein
FNDHEEML_00445	CDS	462				hypothetical protein
FNDHEEML_00446	CDS	708				hypothetical protein
FNDHEEML_00447	CDS	762	yadH		COG0842	Inner membrane transport permease YadH
FNDHEEML_00448	CDS	924	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
FNDHEEML_00449	CDS	336				hypothetical protein
FNDHEEML_00450	CDS	267	envC		COG4942	Murein hydrolase activator EnvC
FNDHEEML_00451	CDS	1146				hypothetical protein
FNDHEEML_00452	CDS	873				hypothetical protein
FNDHEEML_00453	CDS	324				hypothetical protein
FNDHEEML_00454	CDS	222				hypothetical protein
FNDHEEML_00455	CDS	552	sttH	3.5.2.19		Streptothricin hydrolase
FNDHEEML_00456	CDS	1599		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
FNDHEEML_00457	CDS	855	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
FNDHEEML_00458	CDS	771		4.2.1.150	COG1024	Crotonyl-CoA hydratase
FNDHEEML_00459	CDS	735			COG0217	putative transcriptional regulatory protein
FNDHEEML_00460	CDS	489	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
FNDHEEML_00461	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
FNDHEEML_00462	CDS	1197		2.6.1.1	COG0436	Aspartate aminotransferase
FNDHEEML_00463	CDS	1086	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
FNDHEEML_00464	CDS	975	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
FNDHEEML_00465	CDS	210				hypothetical protein
FNDHEEML_00466	CDS	924				hypothetical protein
FNDHEEML_00467	CDS	2253			COG1629	putative TonB-dependent receptor
FNDHEEML_00468	CDS	516				hypothetical protein
FNDHEEML_00469	CDS	324				hypothetical protein
FNDHEEML_00470	CDS	264				hypothetical protein
FNDHEEML_00471	CDS	1497				hypothetical protein
FNDHEEML_00472	CDS	993	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
FNDHEEML_00473	CDS	1446				hypothetical protein
FNDHEEML_00474	CDS	852				hypothetical protein
FNDHEEML_00475	CDS	465				hypothetical protein
FNDHEEML_00476	CDS	3102	dap	3.4.11.19		D-aminopeptidase
FNDHEEML_00477	CDS	669				hypothetical protein
FNDHEEML_00478	CDS	564				hypothetical protein
FNDHEEML_00479	CDS	1398				hypothetical protein
FNDHEEML_00480	CDS	465	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
FNDHEEML_00481	CDS	117				hypothetical protein
FNDHEEML_00482	CDS	840				hypothetical protein
FNDHEEML_00483	CDS	468		3.6.1.25	COG2954	Inorganic triphosphatase
FNDHEEML_00484	CDS	1368				hypothetical protein
FNDHEEML_00485	CDS	2598	btuB_2			Vitamin B12 transporter BtuB
FNDHEEML_00486	CDS	576				hypothetical protein
FNDHEEML_00487	CDS	321				hypothetical protein
FNDHEEML_00488	CDS	411				hypothetical protein
FNDHEEML_00489	CDS	1194	glmU	2.7.7.23		Bifunctional protein GlmU
FNDHEEML_00490	CDS	549				hypothetical protein
FNDHEEML_00491	CDS	717	djlA			Co-chaperone protein DjlA
FNDHEEML_00492	CDS	1482	bhbA	5.4.99.2		Methylmalonyl-CoA mutase
FNDHEEML_00493	CDS	645				hypothetical protein
FNDHEEML_00494	CDS	768	birA	6.3.4.15		Bifunctional ligase/repressor BirA
FNDHEEML_00495	CDS	1023	fieF			Ferrous-iron efflux pump FieF
FNDHEEML_00496	CDS	1119	nqo4	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
FNDHEEML_00497	CDS	501	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
FNDHEEML_00498	CDS	492	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
FNDHEEML_00499	CDS	429	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
FNDHEEML_00500	CDS	900	fadM	1.5.5.2		Proline dehydrogenase 1
FNDHEEML_00501	CDS	399	yccU		COG1832	putative protein YccU
FNDHEEML_00502	CDS	1209				hypothetical protein
FNDHEEML_00503	CDS	897	nadK	2.7.1.23	COG0061	NAD kinase
FNDHEEML_00504	CDS	231	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
FNDHEEML_00505	CDS	1212	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
FNDHEEML_00506	CDS	861				hypothetical protein
FNDHEEML_00507	CDS	288	hup			DNA-binding protein HU
FNDHEEML_00508	CDS	891				hypothetical protein
FNDHEEML_00509	CDS	1614				hypothetical protein
FNDHEEML_00510	CDS	357	hldE_1		COG2870	Bifunctional protein HldE
FNDHEEML_00511	CDS	1089	hcf136_2			Ycf48-like protein
FNDHEEML_00512	CDS	1194				hypothetical protein
FNDHEEML_00513	tRNA	75				tRNA-His(gtg)
FNDHEEML_00514	CDS	1419				hypothetical protein
FNDHEEML_00515	CDS	2133	mrcA		COG5009	Penicillin-binding protein 1A
FNDHEEML_00516	CDS	1398	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
FNDHEEML_00517	CDS	1014	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
FNDHEEML_00518	CDS	1845	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
FNDHEEML_00519	CDS	942	selD	2.7.9.3	COG0709	Selenide, water dikinase
FNDHEEML_00520	CDS	399	nsrR			HTH-type transcriptional repressor NsrR
FNDHEEML_00521	CDS	375				hypothetical protein
FNDHEEML_00522	CDS	363	iscA		COG0316	Iron-binding protein IscA
FNDHEEML_00523	CDS	780				hypothetical protein
FNDHEEML_00524	CDS	1776				hypothetical protein
FNDHEEML_00525	CDS	384	apaG		COG2967	Protein ApaG
FNDHEEML_00526	CDS	1404	pyk	2.7.1.40		Pyruvate kinase
FNDHEEML_00527	CDS	3246	tolB_3			Tol-Pal system protein TolB
FNDHEEML_00528	CDS	270				hypothetical protein
FNDHEEML_00529	CDS	1059	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
FNDHEEML_00530	CDS	1665				hypothetical protein
FNDHEEML_00531	CDS	393	sfsA		COG1489	Sugar fermentation stimulation protein A
FNDHEEML_00532	CDS	3306	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
FNDHEEML_00533	CDS	393	dksA			RNA polymerase-binding transcription factor DksA
FNDHEEML_00534	CDS	471	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
FNDHEEML_00535	CDS	957	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
FNDHEEML_00536	CDS	897	xerD_1		COG4974	Tyrosine recombinase XerD
FNDHEEML_00537	CDS	1620	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
FNDHEEML_00538	CDS	291	hpf		COG1544	Ribosome hibernation promoting factor
FNDHEEML_00539	CDS	1194	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
FNDHEEML_00540	CDS	1326	ahcY	3.3.1.1		Adenosylhomocysteinase
FNDHEEML_00541	CDS	714				hypothetical protein
FNDHEEML_00542	CDS	852				hypothetical protein
FNDHEEML_00543	CDS	2229	btuB_3			Vitamin B12 transporter BtuB
FNDHEEML_00544	CDS	1437	cca	2.7.7.72		Multifunctional CCA protein
FNDHEEML_00545	CDS	855				hypothetical protein
FNDHEEML_00546	CDS	1038				hypothetical protein
FNDHEEML_00547	CDS	324				hypothetical protein
FNDHEEML_00548	CDS	1143				hypothetical protein
FNDHEEML_00549	CDS	1305				hypothetical protein
FNDHEEML_00550	CDS	1107	alr1	5.1.1.1	COG0787	Alanine racemase 1
FNDHEEML_00551	CDS	507				hypothetical protein
FNDHEEML_00552	CDS	750				hypothetical protein
FNDHEEML_00553	CDS	927	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FNDHEEML_00554	CDS	2718	polA	2.7.7.7	COG0258	DNA polymerase I
FNDHEEML_00555	CDS	765	petB_1			Cytochrome b6
FNDHEEML_00556	CDS	1599				hypothetical protein
FNDHEEML_00557	CDS	1209	sqr	1.8.5.4	COG0446	Sulfide-quinone reductase
FNDHEEML_00558	CDS	309	dsvC	1.8.99.5	COG2920	Sulfite reductase, dissimilatory-type subunit gamma
FNDHEEML_00559	CDS	468	dsrE2_1		COG2210	Sulfur carrier protein DsrE2
FNDHEEML_00560	CDS	387			COG1959	Putative HTH-type transcriptional regulator
FNDHEEML_00561	CDS	315				hypothetical protein
FNDHEEML_00562	CDS	855				hypothetical protein
FNDHEEML_00563	CDS	2244				hypothetical protein
FNDHEEML_00564	CDS	1212				hypothetical protein
FNDHEEML_00565	CDS	762	etfB			Electron transfer flavoprotein subunit beta
FNDHEEML_00566	CDS	966	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
FNDHEEML_00567	CDS	390				hypothetical protein
FNDHEEML_00568	CDS	714				hypothetical protein
FNDHEEML_00569	CDS	1527				hypothetical protein
FNDHEEML_00570	CDS	1524				hypothetical protein
FNDHEEML_00571	CDS	570				hypothetical protein
FNDHEEML_00572	CDS	615				hypothetical protein
FNDHEEML_00573	CDS	606	yidD			Putative membrane protein insertion efficiency factor
FNDHEEML_00574	CDS	921	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
FNDHEEML_00575	CDS	333				hypothetical protein
FNDHEEML_00576	CDS	594				hypothetical protein
FNDHEEML_00577	tRNA	74				tRNA-Ala(ggc)
FNDHEEML_00578	CDS	2223	dap4	3.4.14.5		Dipeptidyl aminopeptidase 4
FNDHEEML_00579	CDS	261	udgb	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
FNDHEEML_00580	CDS	1146				hypothetical protein
FNDHEEML_00581	CDS	2349	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
FNDHEEML_00582	CDS	1134	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
FNDHEEML_00583	CDS	1782	fadE	1.3.99.-	COG1960	putative acyl-CoA dehydrogenase
FNDHEEML_00584	CDS	597	yfiR			putative HTH-type transcriptional regulator YfiR
FNDHEEML_00585	CDS	1071				hypothetical protein
FNDHEEML_00586	CDS	507	rsxG	7.-.-.-		Ion-translocating oxidoreductase complex subunit G
FNDHEEML_00587	CDS	495				hypothetical protein
FNDHEEML_00588	CDS	603				hypothetical protein
FNDHEEML_00589	CDS	378	ybaN		COG2832	Inner membrane protein YbaN
FNDHEEML_00590	CDS	2121	btuB_4			Vitamin B12 transporter BtuB
FNDHEEML_00591	CDS	543				hypothetical protein
FNDHEEML_00592	CDS	1320	hutI_1	3.5.2.7		Imidazolonepropionase
FNDHEEML_00593	CDS	399				hypothetical protein
FNDHEEML_00594	CDS	2151				hypothetical protein
FNDHEEML_00595	CDS	2931	tolB_4			Tol-Pal system protein TolB
FNDHEEML_00596	CDS	798				hypothetical protein
FNDHEEML_00597	CDS	816	bamD			Outer membrane protein assembly factor BamD
FNDHEEML_00598	CDS	582	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
FNDHEEML_00599	CDS	921	yrbG		COG0530	Inner membrane protein YrbG
FNDHEEML_00600	CDS	654	ftsE		COG2884	Cell division ATP-binding protein FtsE
FNDHEEML_00601	CDS	870	ftsX		COG2177	Cell division protein FtsX
FNDHEEML_00602	CDS	1032	hrcA		COG1420	Heat-inducible transcription repressor HrcA
FNDHEEML_00603	CDS	552	grpE		COG0576	Protein GrpE
FNDHEEML_00604	CDS	1125	dnaJ		COG0484	Chaperone protein DnaJ
FNDHEEML_00605	CDS	381				hypothetical protein
FNDHEEML_00606	CDS	774				hypothetical protein
FNDHEEML_00607	CDS	1713				hypothetical protein
FNDHEEML_00608	CDS	513	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
FNDHEEML_00609	CDS	483	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
FNDHEEML_00610	CDS	261				hypothetical protein
FNDHEEML_00611	CDS	1233	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
FNDHEEML_00612	CDS	564				hypothetical protein
FNDHEEML_00613	CDS	867	carH			HTH-type transcriptional repressor CarH
FNDHEEML_00614	CDS	504				hypothetical protein
FNDHEEML_00615	CDS	927				hypothetical protein
FNDHEEML_00616	CDS	429				hypothetical protein
FNDHEEML_00617	CDS	990				hypothetical protein
FNDHEEML_00618	CDS	207				hypothetical protein
FNDHEEML_00619	CDS	1734	sglT_1			Sodium/glucose cotransporter
FNDHEEML_00620	CDS	1050	galK_1	2.7.1.6	COG0153	Galactokinase
FNDHEEML_00621	CDS	927	speB	3.5.3.11	COG0010	Agmatinase
FNDHEEML_00622	CDS	882				hypothetical protein
FNDHEEML_00623	tRNA	75				tRNA-Met(cat)
FNDHEEML_00624	CDS	453				hypothetical protein
FNDHEEML_00625	CDS	2148	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
FNDHEEML_00626	CDS	249				hypothetical protein
FNDHEEML_00627	CDS	837	folP	2.5.1.15	COG0294	Dihydropteroate synthase
FNDHEEML_00628	CDS	2055	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
FNDHEEML_00629	CDS	540	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
FNDHEEML_00630	CDS	1308	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
FNDHEEML_00631	CDS	948	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
FNDHEEML_00632	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
FNDHEEML_00633	CDS	1071				hypothetical protein
FNDHEEML_00634	CDS	996	rbsR		COG1609	Ribose operon repressor
FNDHEEML_00635	CDS	1818		3.2.1.21	COG1472	Beta-glucosidase BoGH3B
FNDHEEML_00636	CDS	2079				hypothetical protein
FNDHEEML_00637	CDS	777				hypothetical protein
FNDHEEML_00638	CDS	465				hypothetical protein
FNDHEEML_00639	CDS	1377				hypothetical protein
FNDHEEML_00640	CDS	678				hypothetical protein
FNDHEEML_00641	CDS	333	gpuA	3.5.3.17	COG0010	Guanidinopropionase
FNDHEEML_00642	CDS	366				hypothetical protein
FNDHEEML_00643	CDS	2616	dinG	3.1.-.-		3'-5' exonuclease DinG
FNDHEEML_00644	CDS	615				hypothetical protein
FNDHEEML_00645	CDS	615				hypothetical protein
FNDHEEML_00646	tRNA	76				tRNA-Pro(cgg)
FNDHEEML_00647	CDS	2418	leuS	6.1.1.4		Leucine--tRNA ligase
FNDHEEML_00648	CDS	1008	kefC			Glutathione-regulated potassium-efflux system protein KefC
FNDHEEML_00649	CDS	315	cutA		COG1324	Divalent-cation tolerance protein CutA
FNDHEEML_00650	tRNA	75				tRNA-Arg(ccg)
FNDHEEML_00651	CDS	657	kmo	1.14.13.9	COG0654	Kynurenine 3-monooxygenase
FNDHEEML_00652	CDS	489				hypothetical protein
FNDHEEML_00653	CDS	141				hypothetical protein
FNDHEEML_00654	CDS	504				hypothetical protein
FNDHEEML_00655	CDS	276				hypothetical protein
FNDHEEML_00656	CDS	2970				hypothetical protein
FNDHEEML_00657	CDS	1440				hypothetical protein
FNDHEEML_00658	CDS	2841				TonB-dependent receptor P26
FNDHEEML_00659	CDS	1203				hypothetical protein
FNDHEEML_00660	CDS	1155				hypothetical protein
FNDHEEML_00661	CDS	213				hypothetical protein
FNDHEEML_00662	CDS	1209		3.1.1.3		Lipase
FNDHEEML_00663	CDS	576	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
FNDHEEML_00664	CDS	210				hypothetical protein
FNDHEEML_00665	CDS	564				hypothetical protein
FNDHEEML_00666	CDS	3132				hypothetical protein
FNDHEEML_00667	CDS	2013	fadF	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
FNDHEEML_00668	CDS	1740	accD_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
FNDHEEML_00669	CDS	2427				hypothetical protein
FNDHEEML_00670	CDS	426	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
FNDHEEML_00671	CDS	246				hypothetical protein
FNDHEEML_00672	CDS	264				hypothetical protein
FNDHEEML_00673	CDS	543	sufS_2	2.8.1.7	COG0520	Cysteine desulfurase SufS
FNDHEEML_00674	CDS	435	lpxA_1	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
FNDHEEML_00675	CDS	690				hypothetical protein
FNDHEEML_00676	CDS	1146	dxr_1	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
FNDHEEML_00677	CDS	159				hypothetical protein
FNDHEEML_00678	tRNA	76				tRNA-Gly(gcc)
FNDHEEML_00679	CDS	453				hypothetical protein
FNDHEEML_00680	CDS	486	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
FNDHEEML_00681	CDS	819				hypothetical protein
FNDHEEML_00682	CDS	312				hypothetical protein
FNDHEEML_00683	CDS	573				hypothetical protein
FNDHEEML_00684	CDS	591				hypothetical protein
FNDHEEML_00685	CDS	246				hypothetical protein
FNDHEEML_00686	CDS	189				hypothetical protein
FNDHEEML_00687	CDS	1038				hypothetical protein
FNDHEEML_00688	CDS	1197				hypothetical protein
FNDHEEML_00689	CDS	3174				hypothetical protein
FNDHEEML_00690	CDS	1866	cpoB_3			Cell division coordinator CpoB
FNDHEEML_00691	CDS	1251				hypothetical protein
FNDHEEML_00692	CDS	435				hypothetical protein
FNDHEEML_00693	CDS	522				hypothetical protein
FNDHEEML_00694	CDS	4470	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
FNDHEEML_00695	CDS	258				hypothetical protein
FNDHEEML_00696	CDS	1500				hypothetical protein
FNDHEEML_00697	CDS	600				hypothetical protein
FNDHEEML_00698	CDS	192				hypothetical protein
FNDHEEML_00699	CDS	708				hypothetical protein
FNDHEEML_00700	CDS	1749				hypothetical protein
FNDHEEML_00701	CDS	1002				hypothetical protein
FNDHEEML_00702	CDS	1869				hypothetical protein
FNDHEEML_00703	CDS	1098				hypothetical protein
FNDHEEML_00704	CDS	327				hypothetical protein
FNDHEEML_00705	CDS	228				hypothetical protein
FNDHEEML_00706	CDS	618	tolQ_2			Tol-Pal system protein TolQ
FNDHEEML_00707	CDS	399				hypothetical protein
FNDHEEML_00708	CDS	411				hypothetical protein
FNDHEEML_00709	CDS	615				hypothetical protein
FNDHEEML_00710	CDS	753	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
FNDHEEML_00711	CDS	261				hypothetical protein
FNDHEEML_00712	CDS	1155	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FNDHEEML_00713	CDS	222				hypothetical protein
FNDHEEML_00714	CDS	228				hypothetical protein
FNDHEEML_00715	CDS	594	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
FNDHEEML_00716	CDS	855	sigA			RNA polymerase sigma factor SigA
FNDHEEML_00717	CDS	195	rpsU		COG0828	30S ribosomal protein S21
FNDHEEML_00718	CDS	1338	algC_2	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
FNDHEEML_00719	CDS	333	mutS2	3.1.-.-		Endonuclease MutS2
FNDHEEML_00720	CDS	933	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
FNDHEEML_00721	CDS	1653	argS	6.1.1.19		Arginine--tRNA ligase
FNDHEEML_00722	CDS	396	rsfS			Ribosomal silencing factor RsfS
FNDHEEML_00723	CDS	570				hypothetical protein
FNDHEEML_00724	CDS	465				hypothetical protein
FNDHEEML_00725	CDS	1080	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
FNDHEEML_00726	CDS	1116	iscS	2.8.1.7		Cysteine desulfurase IscS
FNDHEEML_00727	CDS	780				hypothetical protein
FNDHEEML_00728	CDS	993	RBKS	2.7.1.15		Ribokinase
FNDHEEML_00729	CDS	1068	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
FNDHEEML_00730	CDS	135				hypothetical protein
FNDHEEML_00731	CDS	1077	pbpE		COG1680	Penicillin-binding protein 4*
FNDHEEML_00732	CDS	2298	btuB_5			Vitamin B12 transporter BtuB
FNDHEEML_00733	CDS	1866				hypothetical protein
FNDHEEML_00734	CDS	1071	add	3.5.4.4	COG1816	Adenosine deaminase
FNDHEEML_00735	CDS	201				hypothetical protein
FNDHEEML_00736	CDS	2310				hypothetical protein
FNDHEEML_00737	CDS	1080				hypothetical protein
FNDHEEML_00738	CDS	504				hypothetical protein
FNDHEEML_00739	CDS	1374	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
FNDHEEML_00740	CDS	729				hypothetical protein
FNDHEEML_00741	CDS	216				hypothetical protein
FNDHEEML_00742	CDS	330				hypothetical protein
FNDHEEML_00743	tRNA	94				tRNA-SeC(tca)
FNDHEEML_00744	CDS	843	cpoB_4			Cell division coordinator CpoB
FNDHEEML_00745	CDS	720	lapB			Lipopolysaccharide assembly protein B
FNDHEEML_00746	CDS	930	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
FNDHEEML_00747	CDS	1314	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
FNDHEEML_00748	CDS	762				hypothetical protein
FNDHEEML_00749	CDS	585				hypothetical protein
FNDHEEML_00750	CDS	2055				hypothetical protein
FNDHEEML_00751	CDS	1272	hflX			GTPase HflX
FNDHEEML_00752	CDS	1281	gltP		COG1301	Proton/glutamate-aspartate symporter
FNDHEEML_00753	CDS	201				hypothetical protein
FNDHEEML_00754	CDS	2169				hypothetical protein
FNDHEEML_00755	CDS	1431	putP_2		COG0591	High-affinity proline transporter PutP
FNDHEEML_00756	CDS	615				hypothetical protein
FNDHEEML_00757	CDS	177				hypothetical protein
FNDHEEML_00758	CDS	939				hypothetical protein
FNDHEEML_00759	CDS	1146				hypothetical protein
FNDHEEML_00760	CDS	528				hypothetical protein
FNDHEEML_00761	CDS	1086				hypothetical protein
FNDHEEML_00762	CDS	1017				hypothetical protein
