locus_tag	ftype	length_bp	gene	EC_number	COG	product
AIPKPAAK_00363	CDS	1059	sohB	3.4.21.-	COG0616	putative protease SohB
AIPKPAAK_00364	CDS	1734			COG0659	putative sulfate transporter
AIPKPAAK_00365	CDS	627		3.-.-.-		putative metallo-hydrolase
AIPKPAAK_00366	CDS	627	gmk	2.7.4.8	COG0194	Guanylate kinase
AIPKPAAK_00367	CDS	864				hypothetical protein
AIPKPAAK_00368	CDS	735	rph	2.7.7.56	COG0689	Ribonuclease PH
AIPKPAAK_00369	CDS	762	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
AIPKPAAK_00370	CDS	657	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
AIPKPAAK_00371	CDS	861				hypothetical protein
AIPKPAAK_00372	CDS	789	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
AIPKPAAK_00373	CDS	1002	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
AIPKPAAK_00374	CDS	948	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
AIPKPAAK_00375	CDS	1305	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
AIPKPAAK_00376	CDS	105				hypothetical protein
AIPKPAAK_00377	CDS	426				hypothetical protein
AIPKPAAK_00378	CDS	756	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
AIPKPAAK_00379	CDS	732	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
AIPKPAAK_00380	CDS	447	rnhA	3.1.26.4	COG0328	Ribonuclease HI
AIPKPAAK_00381	CDS	813				hypothetical protein
AIPKPAAK_00382	CDS	351				hypothetical protein
AIPKPAAK_00383	CDS	603				hypothetical protein
AIPKPAAK_00384	CDS	417	tolR_1			Tol-Pal system protein TolR
AIPKPAAK_00385	CDS	405	tolR_2			Tol-Pal system protein TolR
AIPKPAAK_00386	CDS	516				hypothetical protein
AIPKPAAK_00387	CDS	1425	tolQ_1			Tol-Pal system protein TolQ
AIPKPAAK_00388	CDS	432				hypothetical protein
AIPKPAAK_00389	CDS	1002	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
AIPKPAAK_00390	CDS	804		3.1.1.2		Arylesterase
AIPKPAAK_00391	CDS	645				hypothetical protein
AIPKPAAK_00392	CDS	1638		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
AIPKPAAK_00393	CDS	1026				hypothetical protein
AIPKPAAK_00394	CDS	387	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AIPKPAAK_00395	CDS	1023	opuE		COG0591	Osmoregulated proline transporter OpuE
AIPKPAAK_00396	CDS	1566				hypothetical protein
AIPKPAAK_00397	CDS	306				hypothetical protein
AIPKPAAK_00398	CDS	1707	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
AIPKPAAK_00399	CDS	1377				hypothetical protein
AIPKPAAK_00400	CDS	888	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
AIPKPAAK_00401	CDS	1158	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
AIPKPAAK_00402	CDS	1050	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
AIPKPAAK_00403	CDS	252	tktA	2.2.1.1	COG0021	Transketolase 1
AIPKPAAK_00404	CDS	270				hypothetical protein
AIPKPAAK_00405	CDS	1299	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
AIPKPAAK_00406	CDS	387				hypothetical protein
AIPKPAAK_00407	CDS	402				hypothetical protein
AIPKPAAK_00408	CDS	1230	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AIPKPAAK_00409	CDS	564				hypothetical protein
AIPKPAAK_00410	CDS	363				hypothetical protein
AIPKPAAK_00411	CDS	348	yfgD		COG1393	putative protein YfgD
AIPKPAAK_00412	CDS	861	dhmA	3.8.1.5		Haloalkane dehalogenase
AIPKPAAK_00413	CDS	900	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
AIPKPAAK_00414	CDS	921				hypothetical protein
AIPKPAAK_00415	CDS	552	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
AIPKPAAK_00416	CDS	1833	fabY	2.3.1.180	COG0304	Beta-ketoacyl-[acyl-carrier-protein] synthase FabY
AIPKPAAK_00417	CDS	495	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
AIPKPAAK_00418	CDS	981	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
AIPKPAAK_00419	CDS	252				hypothetical protein
AIPKPAAK_00420	CDS	783				hypothetical protein
AIPKPAAK_00421	CDS	696				hypothetical protein
AIPKPAAK_00422	CDS	651				hypothetical protein
AIPKPAAK_00423	CDS	573				hypothetical protein
AIPKPAAK_00424	CDS	324	emrE		COG2076	Multidrug transporter EmrE
AIPKPAAK_00425	CDS	393	rpsI		COG0103	30S ribosomal protein S9
AIPKPAAK_00426	CDS	429	rplM		COG0102	50S ribosomal protein L13
AIPKPAAK_00427	CDS	102				hypothetical protein
AIPKPAAK_00428	CDS	1107	zapE		COG1485	Cell division protein ZapE
AIPKPAAK_00429	CDS	357				hypothetical protein
AIPKPAAK_00430	CDS	438				hypothetical protein
AIPKPAAK_00431	CDS	513				hypothetical protein
AIPKPAAK_00432	CDS	1503	nusA		COG0195	Transcription termination/antitermination protein NusA
AIPKPAAK_00433	CDS	477	rimP		COG0779	Ribosome maturation factor RimP
AIPKPAAK_00434	tRNA	77				tRNA-Met(cat)
AIPKPAAK_00435	CDS	1035	yfmJ_2	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
AIPKPAAK_00436	CDS	399				hypothetical protein
AIPKPAAK_00437	CDS	1437	tolC		COG1538	Outer membrane protein TolC
AIPKPAAK_00438	CDS	1362	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
AIPKPAAK_00439	CDS	1260	linC_1	1.14.14.84		Linalool 8-monooxygenase
AIPKPAAK_00440	CDS	756				hypothetical protein
AIPKPAAK_00441	CDS	702				hypothetical protein
AIPKPAAK_00442	CDS	381				hypothetical protein
AIPKPAAK_00443	CDS	237				hypothetical protein
AIPKPAAK_00444	CDS	411				hypothetical protein
AIPKPAAK_00445	CDS	1146	metXS	2.3.1.46		Homoserine O-succinyltransferase
AIPKPAAK_00446	CDS	594				hypothetical protein
AIPKPAAK_00447	CDS	216	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
AIPKPAAK_00448	CDS	834				hypothetical protein
AIPKPAAK_00449	CDS	1581	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
AIPKPAAK_00450	CDS	489	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
AIPKPAAK_00451	CDS	699	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
AIPKPAAK_00452	CDS	285	ftsB		COG2919	Cell division protein FtsB
AIPKPAAK_00453	CDS	1290	eno	4.2.1.11		Enolase
AIPKPAAK_00454	CDS	540	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
AIPKPAAK_00455	CDS	771				hypothetical protein
AIPKPAAK_00456	CDS	456				hypothetical protein
AIPKPAAK_00457	CDS	1545	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
AIPKPAAK_00458	CDS	1239	ycaD			putative MFS-type transporter YcaD
AIPKPAAK_00459	CDS	447	psiE			Protein PsiE
AIPKPAAK_00460	CDS	657				hypothetical protein
AIPKPAAK_00461	CDS	990				hypothetical protein
AIPKPAAK_00462	CDS	456				hypothetical protein
AIPKPAAK_00463	CDS	405				hypothetical protein
AIPKPAAK_00464	CDS	615				hypothetical protein
AIPKPAAK_00465	CDS	702		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
AIPKPAAK_00466	CDS	546	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
AIPKPAAK_00467	CDS	846	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
AIPKPAAK_00468	CDS	870	fbiC		COG1060	FO synthase
AIPKPAAK_00469	CDS	1068	ctaA	1.3.-.-	COG1612	Heme A synthase
AIPKPAAK_00470	CDS	1818	mrcA		COG5009	Penicillin-binding protein 1A
AIPKPAAK_00471	CDS	216	rpmE		COG0254	50S ribosomal protein L31
AIPKPAAK_00472	CDS	2208	priA	3.6.4.-	COG1198	Primosomal protein N'
AIPKPAAK_00473	CDS	354				hypothetical protein
AIPKPAAK_00474	CDS	759		1.-.-.-		putative oxidoreductase
AIPKPAAK_00475	CDS	1239	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
AIPKPAAK_00476	CDS	546				hypothetical protein
AIPKPAAK_00477	CDS	1311	amtB			Ammonia channel
AIPKPAAK_00478	CDS	1506	ppx	3.6.1.11	COG0248	Exopolyphosphatase
AIPKPAAK_00479	CDS	978	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
AIPKPAAK_00480	CDS	267				hypothetical protein
AIPKPAAK_00481	CDS	1401	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
AIPKPAAK_00482	CDS	1365	trpB_1	4.2.1.20		Tryptophan synthase beta chain
AIPKPAAK_00483	CDS	897				hypothetical protein
AIPKPAAK_00484	CDS	132				hypothetical protein
AIPKPAAK_00485	CDS	189				hypothetical protein
AIPKPAAK_00486	CDS	228				hypothetical protein
AIPKPAAK_00487	CDS	531				hypothetical protein
AIPKPAAK_00488	CDS	192				hypothetical protein
AIPKPAAK_00489	CDS	330				hypothetical protein
AIPKPAAK_00490	CDS	1335	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
AIPKPAAK_00491	CDS	1719	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
AIPKPAAK_00492	CDS	579	lolB			Outer-membrane lipoprotein LolB
AIPKPAAK_00493	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
AIPKPAAK_00494	tRNA	75				tRNA-Gln(ttg)
AIPKPAAK_00495	CDS	954	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
AIPKPAAK_00496	CDS	714	rplY			50S ribosomal protein L25
AIPKPAAK_00497	CDS	609	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
AIPKPAAK_00498	CDS	279				hypothetical protein
AIPKPAAK_00499	CDS	912	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
AIPKPAAK_00500	CDS	966	lcdH	1.1.1.108		L-carnitine dehydrogenase
AIPKPAAK_00501	CDS	747	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
AIPKPAAK_00502	CDS	963	vldW	1.14.11.52		Validamycin A dioxygenase
AIPKPAAK_00503	CDS	990				hypothetical protein
AIPKPAAK_00504	CDS	597				hypothetical protein
AIPKPAAK_00505	CDS	555				hypothetical protein
AIPKPAAK_00506	CDS	1467		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
AIPKPAAK_00507	CDS	393	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
AIPKPAAK_00508	CDS	903				hypothetical protein
AIPKPAAK_00509	CDS	183				hypothetical protein
AIPKPAAK_00510	CDS	408				hypothetical protein
AIPKPAAK_00511	CDS	255				hypothetical protein
AIPKPAAK_00512	CDS	465				hypothetical protein
AIPKPAAK_00513	CDS	519	sigW		COG1595	ECF RNA polymerase sigma factor SigW
AIPKPAAK_00514	CDS	450				hypothetical protein
AIPKPAAK_00515	CDS	525				hypothetical protein
AIPKPAAK_00516	CDS	858				hypothetical protein
AIPKPAAK_00517	CDS	333				hypothetical protein
AIPKPAAK_00518	CDS	192				hypothetical protein
AIPKPAAK_00519	CDS	858				hypothetical protein
AIPKPAAK_00520	CDS	597				hypothetical protein
AIPKPAAK_00521	CDS	852	ywtE	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YwtE
AIPKPAAK_00522	CDS	588				hypothetical protein
AIPKPAAK_00523	CDS	690		4.3.2.3		Ureidoglycolate lyase
AIPKPAAK_00524	CDS	750	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
AIPKPAAK_00525	CDS	789	cpnA	1.1.1.163		Cyclopentanol dehydrogenase
AIPKPAAK_00526	CDS	252				hypothetical protein
AIPKPAAK_00527	CDS	345				hypothetical protein
AIPKPAAK_00528	CDS	1128	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
AIPKPAAK_00529	CDS	1254	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
AIPKPAAK_00530	CDS	678				hypothetical protein
AIPKPAAK_00531	CDS	1173	bamB		COG1520	Outer membrane protein assembly factor BamB
AIPKPAAK_00532	CDS	1425	der		COG1160	GTPase Der
AIPKPAAK_00533	CDS	1116	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
AIPKPAAK_00534	CDS	483	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
AIPKPAAK_00535	CDS	1596		4.1.3.1	COG2224	Isocitrate lyase
AIPKPAAK_00536	CDS	732				hypothetical protein
AIPKPAAK_00537	CDS	576				hypothetical protein
AIPKPAAK_00538	CDS	1194		1.3.1.-	COG3268	Putative trans-acting enoyl reductase
AIPKPAAK_00539	CDS	1209	mdtA			Multidrug resistance protein MdtA
AIPKPAAK_00540	CDS	3132	mdtC			Multidrug resistance protein MdtC
AIPKPAAK_00541	CDS	777	dtpB		COG3104	Dipeptide and tripeptide permease B
AIPKPAAK_00542	CDS	1005				hypothetical protein
AIPKPAAK_00543	CDS	1410	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
AIPKPAAK_00544	CDS	1752	bchD	6.6.1.1	COG1240	Magnesium-chelatase 60 kDa subunit
AIPKPAAK_00545	CDS	1044	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
AIPKPAAK_00546	CDS	954				hypothetical protein
AIPKPAAK_00547	CDS	720	crtD	1.3.99.27		Hydroxyneurosporene desaturase
AIPKPAAK_00548	CDS	1845	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
AIPKPAAK_00549	CDS	912				hypothetical protein
AIPKPAAK_00550	CDS	1677	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
AIPKPAAK_00551	CDS	486	lrp		COG1522	Leucine-responsive regulatory protein
AIPKPAAK_00552	CDS	654	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
AIPKPAAK_00553	CDS	639	cc4		COG2863	Cytochrome c4
AIPKPAAK_00554	CDS	321				hypothetical protein
AIPKPAAK_00555	CDS	663	engB		COG0218	putative GTP-binding protein EngB
AIPKPAAK_00556	CDS	384	polA	2.7.7.7	COG0258	DNA polymerase I
AIPKPAAK_00557	CDS	705		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
AIPKPAAK_00558	CDS	417				hypothetical protein
AIPKPAAK_00559	CDS	1035	cdhR		COG4977	HTH-type transcriptional regulator CdhR
AIPKPAAK_00560	CDS	1791	dmg	1.5.3.10		Dimethylglycine oxidase
AIPKPAAK_00561	CDS	135				hypothetical protein
AIPKPAAK_00562	CDS	162				hypothetical protein
AIPKPAAK_00563	CDS	438				hypothetical protein
AIPKPAAK_00564	CDS	771				hypothetical protein
AIPKPAAK_00565	CDS	408				hypothetical protein
AIPKPAAK_00566	CDS	432	epsG		COG2165	Type II secretion system protein G
AIPKPAAK_00567	CDS	1221	epsF		COG1459	Type II secretion system protein F
AIPKPAAK_00568	CDS	1518	epsE		COG2804	Type II secretion system protein E
AIPKPAAK_00569	CDS	2007	gspD2			Secretin GspD 2
AIPKPAAK_00570	CDS	480				hypothetical protein
AIPKPAAK_00571	CDS	405				hypothetical protein
AIPKPAAK_00572	CDS	552				hypothetical protein
AIPKPAAK_00573	CDS	504	aroK	2.7.1.71	COG0703	Shikimate kinase 1
AIPKPAAK_00574	CDS	231				hypothetical protein
AIPKPAAK_00575	CDS	561				hypothetical protein
AIPKPAAK_00576	CDS	1299	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
AIPKPAAK_00577	CDS	2889	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
AIPKPAAK_00578	CDS	348				hypothetical protein
AIPKPAAK_00579	CDS	2679	btuB_2			Vitamin B12 transporter BtuB
AIPKPAAK_00580	CDS	1158			COG3653	putative protein
AIPKPAAK_00581	CDS	468				hypothetical protein
AIPKPAAK_00582	CDS	918				hypothetical protein
AIPKPAAK_00583	CDS	924				hypothetical protein
AIPKPAAK_00584	CDS	666	nicF_2	3.5.1.107	COG1335	Maleamate amidohydrolase
AIPKPAAK_00585	CDS	558				hypothetical protein
AIPKPAAK_00586	CDS	867	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
AIPKPAAK_00587	CDS	798	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
AIPKPAAK_00588	CDS	144				hypothetical protein
AIPKPAAK_00589	CDS	537				hypothetical protein
AIPKPAAK_00590	CDS	273				hypothetical protein
AIPKPAAK_00591	CDS	1014				hypothetical protein
AIPKPAAK_00592	CDS	513	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
AIPKPAAK_00593	CDS	774	yadH		COG0842	Inner membrane transport permease YadH
AIPKPAAK_00594	CDS	786	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
AIPKPAAK_00595	CDS	519				hypothetical protein
AIPKPAAK_00596	CDS	1197				hypothetical protein
AIPKPAAK_00597	CDS	606	sspA		COG0625	Stringent starvation protein A
AIPKPAAK_00598	CDS	375	sspB		COG2969	Stringent starvation protein B
AIPKPAAK_00599	CDS	588				hypothetical protein
AIPKPAAK_00600	CDS	573	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
AIPKPAAK_00601	CDS	348				hypothetical protein
AIPKPAAK_00602	CDS	1785	lpoA			Penicillin-binding protein activator LpoA
AIPKPAAK_00603	CDS	837	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
AIPKPAAK_00604	CDS	408	mraZ		COG2001	Transcriptional regulator MraZ
AIPKPAAK_00605	CDS	867	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
AIPKPAAK_00606	CDS	804				hypothetical protein
AIPKPAAK_00607	CDS	975	srkA	2.7.11.1	COG2334	Stress response kinase A
AIPKPAAK_00608	CDS	729	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
AIPKPAAK_00609	CDS	354				hypothetical protein
AIPKPAAK_00610	CDS	816				hypothetical protein
AIPKPAAK_00611	CDS	585	greB			Transcription elongation factor GreB
AIPKPAAK_00612	CDS	918				hypothetical protein
AIPKPAAK_00613	CDS	186				hypothetical protein
AIPKPAAK_00614	CDS	1077	rbn	3.1.26.11		Ribonuclease BN
AIPKPAAK_00615	CDS	1719				hypothetical protein
AIPKPAAK_00616	CDS	543				hypothetical protein
AIPKPAAK_00617	CDS	255				hypothetical protein
AIPKPAAK_00618	CDS	2529				hypothetical protein
AIPKPAAK_00619	CDS	1377	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
AIPKPAAK_00620	CDS	249				hypothetical protein
AIPKPAAK_00621	CDS	462				hypothetical protein
AIPKPAAK_00622	CDS	588				hypothetical protein
AIPKPAAK_00623	CDS	1170	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AIPKPAAK_00624	CDS	363				hypothetical protein
AIPKPAAK_00625	CDS	225	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
AIPKPAAK_00626	CDS	354				hypothetical protein
AIPKPAAK_00627	CDS	1080				hypothetical protein
AIPKPAAK_00628	CDS	330				hypothetical protein
AIPKPAAK_00629	CDS	897				hypothetical protein
AIPKPAAK_00630	CDS	1074	redW	1.3.8.14	COG1960	L-prolyl-[peptidyl-carrier protein] dehydrogenase
AIPKPAAK_00631	CDS	1203		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
AIPKPAAK_00632	CDS	1167	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AIPKPAAK_00633	CDS	1083	hemH	4.99.1.1	COG0276	Ferrochelatase
AIPKPAAK_00634	CDS	630				hypothetical protein
AIPKPAAK_00635	CDS	657				hypothetical protein
AIPKPAAK_00636	CDS	564				hypothetical protein
AIPKPAAK_00637	CDS	1698				hypothetical protein
AIPKPAAK_00638	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
AIPKPAAK_00639	CDS	312			COG1534	RNA-binding protein
AIPKPAAK_00640	CDS	345				hypothetical protein
AIPKPAAK_00641	CDS	1854	feoB		COG0370	Fe(2+) transporter FeoB
AIPKPAAK_00642	CDS	309				hypothetical protein
AIPKPAAK_00643	CDS	477	greA		COG0782	Transcription elongation factor GreA
AIPKPAAK_00644	CDS	258				hypothetical protein
AIPKPAAK_00645	CDS	2868	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
AIPKPAAK_00646	CDS	237				hypothetical protein
AIPKPAAK_00647	CDS	411				hypothetical protein
AIPKPAAK_00648	CDS	1263		1.14.13.239		Carnitine monooxygenase oxygenase subunit
AIPKPAAK_00649	CDS	528				hypothetical protein
AIPKPAAK_00650	CDS	2859	fadJ	5.1.2.3		Fatty acid oxidation complex subunit alpha
AIPKPAAK_00651	CDS	183				hypothetical protein
AIPKPAAK_00652	CDS	705				hypothetical protein
AIPKPAAK_00653	CDS	315				hypothetical protein
AIPKPAAK_00654	CDS	750				hypothetical protein
AIPKPAAK_00655	CDS	1497	sotB			sugar efflux transporter
AIPKPAAK_00656	CDS	174				hypothetical protein
AIPKPAAK_00657	CDS	276				hypothetical protein
AIPKPAAK_00658	CDS	2766	rne	3.1.26.12		Ribonuclease E
AIPKPAAK_00659	CDS	2214				hypothetical protein
AIPKPAAK_00660	CDS	981	mdh_1	1.1.1.37	COG0039	Malate dehydrogenase
AIPKPAAK_00661	CDS	894	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
AIPKPAAK_00662	CDS	591	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
AIPKPAAK_00663	CDS	252	adhC	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C
AIPKPAAK_00664	CDS	1299	exuT			Hexuronate transporter
AIPKPAAK_00665	CDS	675	COQ7	1.14.99.60		5-demethoxyubiquinone hydroxylase, mitochondrial
AIPKPAAK_00666	CDS	90				hypothetical protein
AIPKPAAK_00667	CDS	207				hypothetical protein
AIPKPAAK_00668	CDS	150				hypothetical protein
AIPKPAAK_00669	CDS	384				hypothetical protein
AIPKPAAK_00670	CDS	219				hypothetical protein
AIPKPAAK_00671	CDS	285				hypothetical protein
AIPKPAAK_00672	CDS	933				hypothetical protein
AIPKPAAK_00673	CDS	195				hypothetical protein
AIPKPAAK_00674	CDS	1149				hypothetical protein
AIPKPAAK_00675	CDS	1365	rnj	3.1.-.-	COG0595	Ribonuclease J
AIPKPAAK_00676	CDS	1551	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
AIPKPAAK_00677	CDS	3495				hypothetical protein
AIPKPAAK_00678	CDS	654	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
AIPKPAAK_00679	CDS	2541	rnr	3.1.13.1	COG0557	Ribonuclease R
AIPKPAAK_00680	tRNA	87				tRNA-Leu(cag)
AIPKPAAK_00681	CDS	1059				hypothetical protein
AIPKPAAK_00682	CDS	399				hypothetical protein
AIPKPAAK_00683	CDS	393				hypothetical protein
AIPKPAAK_00684	CDS	138				hypothetical protein
AIPKPAAK_00685	CDS	486				hypothetical protein
AIPKPAAK_00686	CDS	474				hypothetical protein
AIPKPAAK_00687	CDS	2106	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
AIPKPAAK_00688	CDS	336				hypothetical protein
AIPKPAAK_00689	CDS	762	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AIPKPAAK_00690	CDS	759		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
AIPKPAAK_00691	CDS	1821	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
AIPKPAAK_00692	CDS	408	tolR_3			Tol-Pal system protein TolR
AIPKPAAK_00693	CDS	624	tolQ_2		COG0811	Tol-Pal system protein TolQ
AIPKPAAK_00694	CDS	2310				hypothetical protein
AIPKPAAK_00695	CDS	213				hypothetical protein
AIPKPAAK_00696	CDS	654				hypothetical protein
AIPKPAAK_00697	CDS	471				hypothetical protein
AIPKPAAK_00698	CDS	762				hypothetical protein
AIPKPAAK_00699	CDS	1851	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
AIPKPAAK_00700	tRNA	92				tRNA-Leu(cag)
AIPKPAAK_00701	CDS	429				hypothetical protein
AIPKPAAK_00702	CDS	159				hypothetical protein
AIPKPAAK_00703	CDS	876	rpoH		COG0568	RNA polymerase sigma factor RpoH
AIPKPAAK_00704	CDS	954	ftsX		COG2177	Cell division protein FtsX
AIPKPAAK_00705	CDS	663	ftsE		COG2884	Cell division ATP-binding protein FtsE
AIPKPAAK_00706	CDS	1065	ftsY		COG0552	Signal recognition particle receptor FtsY
AIPKPAAK_00707	CDS	582	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
AIPKPAAK_00708	CDS	483	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
AIPKPAAK_00709	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
AIPKPAAK_00710	CDS	156	rpmG		COG0267	50S ribosomal protein L33
AIPKPAAK_00711	CDS	237	rpmB		COG0227	50S ribosomal protein L28
AIPKPAAK_00712	CDS	624				hypothetical protein
AIPKPAAK_00713	CDS	1530	phrB	4.1.99.13	COG3046	(6-4) photolyase
AIPKPAAK_00714	CDS	1302	cry1		COG0415	Cryptochrome DASH
AIPKPAAK_00715	CDS	1176	galK	2.7.1.6	COG0153	Galactokinase
AIPKPAAK_00716	CDS	234				hypothetical protein
AIPKPAAK_00717	CDS	1062		1.3.1.-	COG3268	Putative trans-acting enoyl reductase
AIPKPAAK_00718	CDS	1014				hypothetical protein
AIPKPAAK_00719	CDS	408				hypothetical protein
AIPKPAAK_00720	CDS	1047	leuS_1	6.1.1.4	COG0495	Leucine--tRNA ligase
AIPKPAAK_00721	CDS	1059	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
AIPKPAAK_00722	CDS	741	leuS_2	6.1.1.4		Leucine--tRNA ligase
AIPKPAAK_00723	CDS	528	lptE		COG2980	LPS-assembly lipoprotein LptE
AIPKPAAK_00724	CDS	1035	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
AIPKPAAK_00725	CDS	1263	entS			Enterobactin exporter EntS
AIPKPAAK_00726	CDS	777				hypothetical protein
AIPKPAAK_00727	CDS	444				hypothetical protein
AIPKPAAK_00728	CDS	2262	katG	1.11.1.21	COG0376	Catalase-peroxidase
AIPKPAAK_00729	CDS	1884				hypothetical protein
AIPKPAAK_00730	CDS	1653	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
